  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#42   | ECONOMY BURNISHED STEEL   |     45 |           16
 Brand#42   | ECONOMY POLISHED NICKEL   |     31 |           16
 Brand#42   | ECONOMY POLISHED STEEL    |     50 |           16
 Brand#42   | LARGE ANODIZED TIN        |     28 |           16
 Brand#42   | LARGE BRUSHED COPPER      |     50 |           16
 Brand#42   | LARGE BURNISHED BRASS     |      1 |           16
 Brand#42   | LARGE BURNISHED NICKEL    |     19 |           16
 Brand#42   | LARGE BURNISHED TIN       |     17 |           16
 Brand#42   | LARGE PLATED STEEL        |     45 |           16
 Brand#42   | MEDIUM ANODIZED TIN       |     19 |           16
 Brand#42   | PROMO BURNISHED NICKEL    |      1 |           16
 Brand#42   | SMALL ANODIZED NICKEL     |     19 |           16
 Brand#42   | SMALL BURNISHED BRASS     |     31 |           16
 Brand#42   | SMALL POLISHED BRASS      |     17 |           16
 Brand#42   | STANDARD BRUSHED TIN      |     45 |           16
 Brand#42   | STANDARD BURNISHED NICKEL |     50 |           16
 Brand#42   | STANDARD PLATED STEEL     |     39 |           16
 Brand#42   | STANDARD POLISHED COPPER  |     39 |           16
 Brand#44   | ECONOMY ANODIZED BRASS    |     45 |           16
 Brand#44   | ECONOMY BRUSHED TIN       |     45 |           16
 Brand#44   | ECONOMY POLISHED STEEL    |     39 |           16
 Brand#44   | LARGE BRUSHED TIN         |     39 |           16
 Brand#44   | LARGE BRUSHED TIN         |     50 |           16
 Brand#44   | LARGE POLISHED TIN        |     19 |           16
 Brand#44   | MEDIUM BRUSHED BRASS      |      1 |           16
 Brand#44   | MEDIUM BRUSHED COPPER     |     28 |           16
 Brand#44   | MEDIUM BRUSHED NICKEL     |      1 |           16
 Brand#44   | MEDIUM BURNISHED NICKEL   |     45 |           16
 Brand#44   | PROMO ANODIZED COPPER     |      1 |           16
 Brand#44   | PROMO BURNISHED TIN       |      1 |           16
 Brand#44   | SMALL BRUSHED STEEL       |     19 |           16
 Brand#44   | SMALL BURNISHED BRASS     |     28 |           16
 Brand#44   | SMALL PLATED STEEL        |     19 |           16
 Brand#44   | STANDARD ANODIZED NICKEL  |     45 |           16
 Brand#44   | STANDARD ANODIZED STEEL   |     19 |           16
 Brand#44   | STANDARD BRUSHED NICKEL   |     39 |           16
 Brand#44   | STANDARD BRUSHED STEEL    |     17 |           16
 Brand#44   | STANDARD BURNISHED TIN    |      1 |           16
 Brand#44   | STANDARD BURNISHED TIN    |     50 |           16
 Brand#44   | STANDARD PLATED NICKEL    |     45 |           16
 Brand#44   | STANDARD PLATED STEEL     |      1 |           16
 Brand#44   | STANDARD POLISHED TIN     |     31 |           16
 Brand#45   | ECONOMY ANODIZED BRASS    |     39 |           16
 Brand#45   | ECONOMY POLISHED TIN      |     28 |           16
 Brand#45   | LARGE ANODIZED STEEL      |     19 |           16
 Brand#45   | LARGE ANODIZED STEEL      |     45 |           16
 Brand#45   | LARGE POLISHED STEEL      |     19 |           16
 Brand#45   | LARGE POLISHED TIN        |     31 |           16
 Brand#45   | PROMO ANODIZED COPPER     |     17 |           16
 Brand#45   | PROMO ANODIZED TIN        |      1 |           16
 Brand#45   | PROMO BRUSHED TIN         |     31 |           16
 Brand#45   | PROMO PLATED COPPER       |     31 |           16
 Brand#45   | SMALL BRUSHED TIN         |     50 |           16
 Brand#45   | SMALL PLATED COPPER       |     39 |           16
 Brand#45   | SMALL PLATED COPPER       |     50 |           16
 Brand#45   | SMALL PLATED TIN          |     19 |           16
 Brand#45   | SMALL POLISHED COPPER     |     50 |           16
 Brand#45   | SMALL POLISHED STEEL      |     19 |           16
 Brand#45   | SMALL POLISHED TIN        |     28 |           16
 Brand#45   | STANDARD ANODIZED TIN     |     31 |           16
 Brand#45   | STANDARD BURNISHED TIN    |     31 |           16
 Brand#51   | ECONOMY BRUSHED NICKEL    |     39 |           16
 Brand#51   | LARGE ANODIZED NICKEL     |     31 |           16
 Brand#51   | LARGE BRUSHED BRASS       |      1 |           16
 Brand#51   | LARGE PLATED COPPER       |      1 |           16
 Brand#51   | LARGE POLISHED NICKEL     |     19 |           16
 Brand#51   | MEDIUM ANODIZED NICKEL    |     39 |           16
 Brand#51   | MEDIUM ANODIZED STEEL     |      1 |           16
 Brand#51   | MEDIUM BRUSHED NICKEL     |     17 |           16
 Brand#51   | MEDIUM POLISHED NICKEL    |     28 |           16
 Brand#51   | SMALL ANODIZED COPPER     |     45 |           16
 Brand#51   | SMALL BRUSHED BRASS       |     50 |           16
 Brand#51   | SMALL BRUSHED COPPER      |     50 |           16
 Brand#51   | STANDARD BURNISHED STEEL  |     45 |           16
 Brand#51   | STANDARD BURNISHED TIN    |     17 |           16
 Brand#51   | STANDARD PLATED STEEL     |     45 |           16
 Brand#51   | STANDARD POLISHED NICKEL  |     28 |           16
 Brand#52   | LARGE BRUSHED BRASS       |     39 |           16
 Brand#52   | LARGE BURNISHED BRASS     |     50 |           16
 Brand#52   | LARGE BURNISHED COPPER    |      1 |           16
 Brand#52   | LARGE BURNISHED COPPER    |     31 |           16
 Brand#52   | LARGE BURNISHED TIN       |     28 |           16
 Brand#52   | MEDIUM BRUSHED COPPER     |     50 |           16
 Brand#52   | MEDIUM BURNISHED BRASS    |      1 |           16
 Brand#52   | MEDIUM BURNISHED NICKEL   |     28 |           16
 Brand#52   | MEDIUM PLATED COPPER      |     17 |           16
 Brand#52   | PROMO BURNISHED COPPER    |     17 |           16
 Brand#52   | PROMO BURNISHED TIN       |     31 |           16
 Brand#52   | PROMO POLISHED TIN        |     39 |           16
 Brand#52   | SMALL BRUSHED NICKEL      |     50 |           16
 Brand#52   | SMALL PLATED BRASS        |     50 |           16
 Brand#52   | STANDARD BRUSHED BRASS    |     50 |           16
 Brand#52   | STANDARD BURNISHED BRASS  |     19 |           16
 Brand#52   | STANDARD POLISHED STEEL   |     39 |           16
 Brand#53   | ECONOMY ANODIZED BRASS    |     19 |           16
 Brand#53   | ECONOMY POLISHED COPPER   |     50 |           16
 Brand#53   | LARGE ANODIZED STEEL      |     28 |           16
 Brand#53   | LARGE BRUSHED NICKEL      |     45 |           16
 Brand#53   | LARGE BRUSHED NICKEL      |     50 |           16
 Brand#53   | MEDIUM BURNISHED COPPER   |      1 |           16
 Brand#53   | MEDIUM PLATED STEEL       |     31 |           16
 Brand#53   | MEDIUM POLISHED COPPER    |     17 |           16
 Brand#53   | PROMO BRUSHED BRASS       |     31 |           16
 Brand#53   | PROMO BRUSHED TIN         |      1 |           16
 Brand#53   | PROMO PLATED NICKEL       |     39 |           16
 Brand#53   | SMALL ANODIZED BRASS      |     50 |           16
 Brand#53   | SMALL BURNISHED NICKEL    |     31 |           16
 Brand#53   | SMALL POLISHED TIN        |      1 |           16
 Brand#53   | STANDARD BRUSHED NICKEL   |      1 |           16
 Brand#53   | STANDARD POLISHED TIN     |     17 |           16
 Brand#54   | ECONOMY BRUSHED BRASS     |     45 |           16
 Brand#54   | ECONOMY BURNISHED TIN     |     39 |           16
 Brand#54   | LARGE BURNISHED COPPER    |     19 |           16
 Brand#54   | LARGE POLISHED COPPER     |     17 |           16
 Brand#54   | LARGE POLISHED NICKEL     |     50 |           16
 Brand#54   | MEDIUM ANODIZED BRASS     |     28 |           16
 Brand#54   | MEDIUM POLISHED NICKEL    |     31 |           16
 Brand#54   | PROMO BRUSHED BRASS       |     31 |           16
 Brand#54   | PROMO BURNISHED TIN       |     19 |           16
 Brand#54   | PROMO PLATED TIN          |     17 |           16
 Brand#54   | SMALL BURNISHED STEEL     |     31 |           16
 Brand#54   | STANDARD ANODIZED COPPER  |     50 |           16
 Brand#54   | STANDARD ANODIZED TIN     |     31 |           16
 Brand#54   | STANDARD BRUSHED COPPER   |     45 |           16
 Brand#54   | STANDARD BRUSHED STEEL    |     50 |           16
 Brand#54   | STANDARD PLATED COPPER    |     45 |           16
 Brand#54   | STANDARD PLATED TIN       |     39 |           16
 Brand#54   | STANDARD POLISHED BRASS   |     19 |           16
 Brand#54   | STANDARD POLISHED NICKEL  |     28 |           16
 Brand#54   | STANDARD POLISHED TIN     |     17 |           16
 Brand#55   | ECONOMY ANODIZED COPPER   |     39 |           16
 Brand#55   | ECONOMY ANODIZED STEEL    |      1 |           16
 Brand#55   | ECONOMY ANODIZED TIN      |     31 |           16
 Brand#55   | LARGE ANODIZED NICKEL     |     28 |           16
 Brand#55   | LARGE BRUSHED BRASS       |     31 |           16
 Brand#55   | LARGE BURNISHED NICKEL    |     50 |           16
 Brand#55   | LARGE PLATED BRASS        |     39 |           16
 Brand#55   | LARGE PLATED TIN          |      1 |           16
 Brand#55   | PROMO BURNISHED COPPER    |     50 |           16
 Brand#55   | PROMO BURNISHED STEEL     |     28 |           16
 Brand#55   | PROMO BURNISHED TIN       |      1 |           16
 Brand#55   | STANDARD ANODIZED NICKEL  |      1 |           16
 Brand#55   | STANDARD BURNISHED STEEL  |     39 |           16
 Brand#55   | STANDARD PLATED STEEL     |     50 |           16
 Brand#55   | STANDARD PLATED TIN       |      1 |           16
 Brand#55   | STANDARD POLISHED COPPER  |     19 |           16
 Brand#12   | PROMO PLATED NICKEL       |     28 |           15
 Brand#22   | MEDIUM PLATED BRASS       |     50 |           15
 Brand#23   | STANDARD PLATED NICKEL    |     50 |           15
 Brand#24   | ECONOMY POLISHED STEEL    |     50 |           15
 Brand#31   | STANDARD PLATED STEEL     |     17 |           15
 Brand#35   | STANDARD ANODIZED COPPER  |      1 |           15
 Brand#44   | LARGE ANODIZED STEEL      |     28 |           15
 Brand#51   | ECONOMY POLISHED TIN      |     31 |           15
 Brand#11   | ECONOMY BURNISHED TIN     |      1 |           12
 Brand#11   | LARGE BRUSHED BRASS       |      1 |           12
 Brand#11   | LARGE BRUSHED BRASS       |     19 |           12
 Brand#11   | LARGE BRUSHED NICKEL      |      1 |           12
 Brand#11   | LARGE BRUSHED STEEL       |     19 |           12
 Brand#11   | LARGE BURNISHED TIN       |     31 |           12
 Brand#11   | LARGE PLATED COPPER       |      1 |           12
 Brand#11   | LARGE PLATED NICKEL       |     50 |           12
 Brand#11   | LARGE PLATED STEEL        |     39 |           12
 Brand#11   | LARGE PLATED TIN          |     17 |           12
 Brand#11   | LARGE PLATED TIN          |     19 |           12
 Brand#11   | LARGE POLISHED TIN        |     31 |           12
 Brand#11   | LARGE POLISHED TIN        |     39 |           12
 Brand#11   | MEDIUM ANODIZED BRASS     |     45 |           12
 Brand#11   | MEDIUM ANODIZED STEEL     |     39 |           12
 Brand#11   | MEDIUM BRUSHED BRASS      |     17 |           12
 Brand#11   | MEDIUM BRUSHED BRASS      |     31 |           12
 Brand#11   | MEDIUM BRUSHED BRASS      |     45 |           12
 Brand#11   | MEDIUM BRUSHED STEEL      |     19 |           12
 Brand#11   | MEDIUM PLATED BRASS       |     39 |           12
 Brand#11   | MEDIUM PLATED TIN         |     28 |           12
 Brand#11   | MEDIUM PLATED TIN         |     39 |           12
 Brand#11   | MEDIUM POLISHED BRASS     |     31 |           12
 Brand#11   | MEDIUM POLISHED COPPER    |     31 |           12
 Brand#11   | MEDIUM POLISHED NICKEL    |     45 |           12
 Brand#11   | PROMO ANODIZED BRASS      |     45 |           12
 Brand#11   | PROMO ANODIZED TIN        |     50 |           12
 Brand#11   | PROMO BRUSHED STEEL       |     45 |           12
 Brand#11   | PROMO BRUSHED TIN         |     28 |           12
 Brand#11   | PROMO BRUSHED TIN         |     31 |           12
 Brand#11   | PROMO BURNISHED COPPER    |     31 |           12
 Brand#11   | PROMO BURNISHED STEEL     |     28 |           12
 Brand#11   | PROMO PLATED NICKEL       |     31 |           12
 Brand#11   | PROMO PLATED STEEL        |     39 |           12
 Brand#11   | SMALL ANODIZED STEEL      |      1 |           12
 Brand#11   | SMALL ANODIZED STEEL      |     39 |           12
 Brand#11   | SMALL ANODIZED STEEL      |     45 |           12
 Brand#11   | SMALL ANODIZED STEEL      |     50 |           12
 Brand#11   | SMALL BURNISHED BRASS     |     19 |           12
 Brand#11   | SMALL BURNISHED BRASS     |     31 |           12
 Brand#11   | SMALL BURNISHED COPPER    |     39 |           12
 Brand#11   | SMALL PLATED COPPER       |     45 |           12
 Brand#11   | SMALL PLATED NICKEL       |     45 |           12
 Brand#11   | SMALL PLATED STEEL        |     31 |           12
 Brand#11   | SMALL POLISHED BRASS      |     19 |           12
 Brand#11   | STANDARD ANODIZED COPPER  |     28 |           12
 Brand#11   | STANDARD ANODIZED STEEL   |      1 |           12
 Brand#11   | STANDARD ANODIZED TIN     |     17 |           12
 Brand#11   | STANDARD BURNISHED BRASS  |     19 |           12
 Brand#11   | STANDARD BURNISHED STEEL  |     17 |           12
 Brand#11   | STANDARD PLATED STEEL     |     19 |           12
 Brand#11   | STANDARD PLATED TIN       |     17 |           12
 Brand#11   | STANDARD PLATED TIN       |     45 |           12
 Brand#11   | STANDARD POLISHED NICKEL  |      1 |           12
 Brand#11   | STANDARD POLISHED STEEL   |     19 |           12
 Brand#11   | STANDARD POLISHED TIN     |      1 |           12
 Brand#11   | STANDARD POLISHED TIN     |     31 |           12
 Brand#12   | ECONOMY ANODIZED BRASS    |      1 |           12
 Brand#12   | ECONOMY ANODIZED NICKEL   |     19 |           12
 Brand#12   | ECONOMY ANODIZED NICKEL   |     45 |           12
 Brand#12   | ECONOMY ANODIZED STEEL    |     28 |           12
 Brand#12   | ECONOMY ANODIZED STEEL    |     50 |           12
 Brand#12   | ECONOMY BRUSHED TIN       |     17 |           12
 Brand#12   | ECONOMY BRUSHED TIN       |     19 |           12
 Brand#12   | ECONOMY BURNISHED BRASS   |     19 |           12
 Brand#12   | ECONOMY BURNISHED BRASS   |     39 |           12
 Brand#12   | ECONOMY BURNISHED TIN     |     50 |           12
 Brand#12   | ECONOMY POLISHED NICKEL   |     45 |           12
 Brand#12   | ECONOMY POLISHED STEEL    |     19 |           12
 Brand#12   | LARGE ANODIZED BRASS      |     50 |           12
 Brand#12   | LARGE ANODIZED COPPER     |     19 |           12
 Brand#12   | LARGE BRUSHED BRASS       |     17 |           12
 Brand#12   | LARGE BURNISHED BRASS     |     31 |           12
 Brand#12   | LARGE BURNISHED NICKEL    |     45 |           12
 Brand#12   | LARGE BURNISHED NICKEL    |     50 |           12
 Brand#12   | LARGE PLATED STEEL        |     39 |           12
 Brand#12   | LARGE POLISHED COPPER     |     19 |           12
 Brand#12   | LARGE POLISHED TIN        |     31 |           12
 Brand#12   | MEDIUM ANODIZED BRASS     |     39 |           12
 Brand#12   | MEDIUM BRUSHED BRASS      |     45 |           12
 Brand#12   | MEDIUM BRUSHED COPPER     |     50 |           12
 Brand#12   | MEDIUM BRUSHED TIN        |     50 |           12
 Brand#12   | MEDIUM BURNISHED BRASS    |     19 |           12
 Brand#12   | MEDIUM BURNISHED STEEL    |     17 |           12
 Brand#12   | MEDIUM PLATED NICKEL      |     45 |           12
 Brand#12   | MEDIUM PLATED STEEL       |     17 |           12
 Brand#12   | MEDIUM PLATED STEEL       |     19 |           12
 Brand#12   | MEDIUM PLATED STEEL       |     50 |           12
 Brand#12   | MEDIUM POLISHED BRASS     |     45 |           12
 Brand#12   | MEDIUM POLISHED COPPER    |     45 |           12
 Brand#12   | MEDIUM POLISHED NICKEL    |     31 |           12
 Brand#12   | MEDIUM POLISHED STEEL     |     31 |           12
 Brand#12   | PROMO ANODIZED NICKEL     |     50 |           12
 Brand#12   | PROMO ANODIZED STEEL      |      1 |           12
 Brand#12   | PROMO BRUSHED COPPER      |     39 |           12
 Brand#12   | PROMO BRUSHED STEEL       |     19 |           12
 Brand#12   | PROMO BRUSHED STEEL       |     31 |           12
 Brand#12   | PROMO BRUSHED STEEL       |     45 |           12
 Brand#12   | PROMO BRUSHED TIN         |     31 |           12
 Brand#12   | PROMO BURNISHED COPPER    |     50 |           12
 Brand#12   | PROMO BURNISHED NICKEL    |     17 |           12
 Brand#12   | PROMO PLATED NICKEL       |     39 |           12
