  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#31   | MEDIUM ANODIZED BRASS     |     28 |          188
 Brand#31   | PROMO ANODIZED COPPER     |     28 |          188
 Brand#31   | PROMO BRUSHED COPPER      |     12 |          188
 Brand#31   | PROMO PLATED BRASS        |     38 |          188
 Brand#31   | PROMO PLATED COPPER       |      8 |          188
 Brand#31   | PROMO POLISHED NICKEL     |     38 |          188
 Brand#31   | PROMO POLISHED NICKEL     |     41 |          188
 Brand#31   | STANDARD BURNISHED BRASS  |     43 |          188
 Brand#32   | ECONOMY BURNISHED COPPER  |     41 |          188
 Brand#32   | ECONOMY PLATED NICKEL     |      8 |          188
 Brand#32   | LARGE ANODIZED BRASS      |     43 |          188
 Brand#32   | LARGE POLISHED TIN        |     12 |          188
 Brand#32   | PROMO BURNISHED STEEL     |     41 |          188
 Brand#32   | SMALL ANODIZED TIN        |     28 |          188
 Brand#32   | STANDARD BURNISHED BRASS  |     28 |          188
 Brand#33   | ECONOMY ANODIZED TIN      |     45 |          188
 Brand#33   | ECONOMY BRUSHED BRASS     |     38 |          188
 Brand#33   | ECONOMY BRUSHED BRASS     |     45 |          188
 Brand#33   | LARGE ANODIZED STEEL      |     45 |          188
 Brand#33   | LARGE PLATED BRASS        |     28 |          188
 Brand#33   | MEDIUM POLISHED STEEL     |     43 |          188
 Brand#33   | PROMO BRUSHED BRASS       |     30 |          188
 Brand#33   | PROMO BURNISHED NICKEL    |     28 |          188
 Brand#33   | SMALL BURNISHED NICKEL    |     12 |          188
 Brand#34   | ECONOMY BURNISHED COPPER  |     28 |          188
 Brand#34   | ECONOMY PLATED COPPER     |      8 |          188
 Brand#34   | MEDIUM BRUSHED COPPER     |      8 |          188
 Brand#34   | PROMO ANODIZED NICKEL     |     41 |          188
 Brand#34   | PROMO PLATED STEEL        |     43 |          188
 Brand#34   | SMALL BRUSHED BRASS       |      8 |          188
 Brand#34   | STANDARD PLATED TIN       |      8 |          188
 Brand#35   | PROMO POLISHED STEEL      |     38 |          188
 Brand#35   | SMALL PLATED BRASS        |     28 |          188
 Brand#35   | SMALL POLISHED NICKEL     |     43 |          188
 Brand#35   | STANDARD PLATED BRASS     |     45 |          188
 Brand#41   | LARGE ANODIZED BRASS      |     41 |          188
 Brand#41   | STANDARD PLATED COPPER    |     28 |          188
 Brand#42   | ECONOMY ANODIZED BRASS    |     41 |          188
 Brand#42   | MEDIUM ANODIZED COPPER    |      8 |          188
 Brand#42   | PROMO ANODIZED TIN        |     41 |          188
 Brand#42   | SMALL ANODIZED COPPER     |      8 |          188
 Brand#42   | STANDARD BRUSHED NICKEL   |     43 |          188
 Brand#42   | STANDARD BRUSHED STEEL    |     38 |          188
 Brand#43   | ECONOMY BRUSHED NICKEL    |     28 |          188
 Brand#43   | LARGE BRUSHED COPPER      |     12 |          188
 Brand#43   | LARGE BURNISHED COPPER    |     43 |          188
 Brand#43   | MEDIUM PLATED TIN         |     38 |          188
 Brand#43   | SMALL BRUSHED TIN         |      8 |          188
 Brand#44   | ECONOMY BURNISHED BRASS   |     38 |          188
 Brand#44   | MEDIUM BURNISHED TIN      |     41 |          188
 Brand#44   | MEDIUM PLATED STEEL       |     43 |          188
 Brand#44   | PROMO BRUSHED COPPER      |     41 |          188
 Brand#44   | PROMO BURNISHED TIN       |     38 |          188
 Brand#44   | PROMO PLATED BRASS        |      8 |          188
 Brand#44   | SMALL ANODIZED TIN        |     30 |          188
 Brand#44   | SMALL PLATED COPPER       |     28 |          188
 Brand#44   | SMALL PLATED STEEL        |     12 |          188
 Brand#44   | STANDARD PLATED TIN       |     43 |          188
 Brand#45   | ECONOMY POLISHED BRASS    |     43 |          188
 Brand#45   | LARGE BURNISHED COPPER    |     12 |          188
 Brand#45   | LARGE PLATED NICKEL       |     45 |          188
 Brand#45   | MEDIUM BURNISHED COPPER   |     45 |          188
 Brand#45   | PROMO BRUSHED STEEL       |     43 |          188
 Brand#45   | PROMO PLATED STEEL        |     28 |          188
 Brand#45   | SMALL BRUSHED STEEL       |     28 |          188
 Brand#45   | SMALL POLISHED BRASS      |     45 |          188
 Brand#45   | STANDARD BURNISHED NICKEL |     45 |          188
 Brand#51   | LARGE ANODIZED BRASS      |     30 |          188
 Brand#51   | LARGE BRUSHED STEEL       |     28 |          188
 Brand#51   | MEDIUM BRUSHED BRASS      |     38 |          188
 Brand#51   | PROMO ANODIZED COPPER     |     45 |          188
 Brand#52   | ECONOMY PLATED TIN        |     38 |          188
 Brand#52   | LARGE ANODIZED BRASS      |     12 |          188
 Brand#52   | LARGE ANODIZED TIN        |     45 |          188
 Brand#52   | LARGE BURNISHED NICKEL    |     38 |          188
 Brand#52   | LARGE PLATED TIN          |     38 |          188
 Brand#52   | MEDIUM POLISHED BRASS     |     41 |          188
 Brand#52   | PROMO PLATED TIN          |     30 |          188
 Brand#52   | PROMO POLISHED TIN        |     30 |          188
 Brand#52   | SMALL BRUSHED BRASS       |     41 |          188
 Brand#53   | LARGE BRUSHED BRASS       |     28 |          188
 Brand#53   | LARGE BURNISHED BRASS     |      8 |          188
 Brand#53   | MEDIUM BRUSHED BRASS      |     38 |          188
 Brand#53   | MEDIUM BRUSHED STEEL      |     28 |          188
 Brand#53   | MEDIUM PLATED COPPER      |     43 |          188
 Brand#53   | PROMO ANODIZED TIN        |     43 |          188
 Brand#53   | PROMO BRUSHED COPPER      |     43 |          188
 Brand#53   | PROMO BURNISHED BRASS     |     28 |          188
 Brand#53   | PROMO POLISHED NICKEL     |     41 |          188
 Brand#53   | STANDARD ANODIZED TIN     |     43 |          188
 Brand#54   | LARGE POLISHED STEEL      |     12 |          188
 Brand#54   | MEDIUM BRUSHED COPPER     |     41 |          188
 Brand#54   | MEDIUM BURNISHED STEEL    |     12 |          188
 Brand#54   | SMALL ANODIZED NICKEL     |     28 |          188
 Brand#55   | ECONOMY ANODIZED NICKEL   |     12 |          188
 Brand#55   | MEDIUM PLATED COPPER      |     12 |          188
 Brand#55   | MEDIUM POLISHED STEEL     |     41 |          188
 Brand#55   | PROMO ANODIZED NICKEL     |     12 |          188
 Brand#55   | PROMO PLATED TIN          |     38 |          188
 Brand#55   | PROMO POLISHED STEEL      |     12 |          188
 Brand#55   | SMALL BRUSHED STEEL       |     30 |          188
 Brand#13   | SMALL ANODIZED TIN        |     38 |          187
 Brand#14   | SMALL POLISHED COPPER     |     41 |          187
 Brand#15   | MEDIUM POLISHED BRASS     |     43 |          187
 Brand#15   | SMALL PLATED COPPER       |     38 |          187
 Brand#21   | STANDARD ANODIZED NICKEL  |     43 |          187
 Brand#23   | MEDIUM PLATED NICKEL      |      8 |          187
 Brand#24   | LARGE BRUSHED STEEL       |     28 |          187
 Brand#31   | PROMO BURNISHED STEEL     |     28 |          187
 Brand#32   | ECONOMY ANODIZED TIN      |     28 |          187
 Brand#32   | ECONOMY POLISHED TIN      |     38 |          187
 Brand#33   | PROMO BURNISHED COPPER    |     12 |          187
 Brand#35   | LARGE BRUSHED COPPER      |     41 |          187
 Brand#35   | MEDIUM BURNISHED COPPER   |     43 |          187
 Brand#35   | MEDIUM BURNISHED NICKEL   |     45 |          187
 Brand#35   | PROMO PLATED STEEL        |     38 |          187
 Brand#42   | LARGE ANODIZED NICKEL     |     28 |          187
 Brand#43   | LARGE BURNISHED BRASS     |     12 |          187
 Brand#51   | SMALL PLATED STEEL        |     43 |          187
 Brand#51   | STANDARD BRUSHED STEEL    |     41 |          187
 Brand#24   | PROMO PLATED NICKEL       |     43 |          186
 Brand#22   | LARGE POLISHED COPPER     |     45 |          185
 Brand#11   | ECONOMY PLATED STEEL      |     43 |          184
 Brand#11   | ECONOMY POLISHED NICKEL   |     43 |          184
 Brand#11   | LARGE POLISHED STEEL      |     30 |          184
 Brand#11   | PROMO PLATED TIN          |      8 |          184
 Brand#11   | STANDARD BURNISHED TIN    |     41 |          184
 Brand#11   | STANDARD PLATED COPPER    |     45 |          184
 Brand#13   | ECONOMY PLATED COPPER     |     45 |          184
 Brand#13   | ECONOMY POLISHED NICKEL   |     28 |          184
 Brand#13   | LARGE ANODIZED STEEL      |     12 |          184
 Brand#13   | LARGE BRUSHED NICKEL      |     30 |          184
 Brand#13   | LARGE BURNISHED TIN       |     45 |          184
 Brand#13   | PROMO BURNISHED COPPER    |     38 |          184
 Brand#13   | PROMO PLATED TIN          |     45 |          184
 Brand#13   | PROMO POLISHED BRASS      |     30 |          184
 Brand#13   | PROMO POLISHED TIN        |     41 |          184
 Brand#13   | SMALL BRUSHED TIN         |     12 |          184
 Brand#13   | SMALL BURNISHED BRASS     |      8 |          184
 Brand#13   | SMALL POLISHED COPPER     |     30 |          184
 Brand#13   | SMALL POLISHED STEEL      |     43 |          184
 Brand#13   | STANDARD PLATED TIN       |     12 |          184
 Brand#14   | ECONOMY PLATED COPPER     |     41 |          184
 Brand#14   | ECONOMY PLATED NICKEL     |     38 |          184
 Brand#14   | ECONOMY PLATED TIN        |     41 |          184
 Brand#14   | ECONOMY POLISHED COPPER   |     41 |          184
 Brand#14   | LARGE BURNISHED COPPER    |     12 |          184
 Brand#14   | LARGE POLISHED NICKEL     |     45 |          184
 Brand#14   | PROMO BRUSHED COPPER      |     43 |          184
 Brand#14   | PROMO PLATED BRASS        |     38 |          184
 Brand#14   | SMALL PLATED NICKEL       |     41 |          184
 Brand#14   | SMALL POLISHED NICKEL     |     12 |          184
 Brand#14   | STANDARD ANODIZED COPPER  |     43 |          184
 Brand#14   | STANDARD BURNISHED NICKEL |     28 |          184
 Brand#15   | ECONOMY BRUSHED COPPER    |     12 |          184
 Brand#15   | ECONOMY BURNISHED NICKEL  |     45 |          184
 Brand#15   | ECONOMY BURNISHED TIN     |      8 |          184
 Brand#15   | ECONOMY POLISHED TIN      |     45 |          184
 Brand#15   | LARGE ANODIZED NICKEL     |     28 |          184
 Brand#15   | PROMO PLATED COPPER       |     38 |          184
 Brand#15   | SMALL ANODIZED TIN        |     30 |          184
 Brand#15   | SMALL ANODIZED TIN        |     45 |          184
 Brand#15   | SMALL BRUSHED STEEL       |     41 |          184
 Brand#15   | SMALL POLISHED STEEL      |     43 |          184
 Brand#21   | ECONOMY ANODIZED BRASS    |     30 |          184
 Brand#21   | ECONOMY ANODIZED COPPER   |     30 |          184
 Brand#21   | ECONOMY BRUSHED STEEL     |     30 |          184
 Brand#21   | ECONOMY BRUSHED STEEL     |     41 |          184
 Brand#21   | LARGE ANODIZED BRASS      |     45 |          184
 Brand#21   | LARGE BRUSHED BRASS       |     38 |          184
 Brand#21   | LARGE BURNISHED NICKEL    |     45 |          184
 Brand#21   | MEDIUM BRUSHED COPPER     |      8 |          184
 Brand#21   | PROMO ANODIZED NICKEL     |     41 |          184
 Brand#21   | PROMO BRUSHED NICKEL      |     45 |          184
 Brand#21   | PROMO BRUSHED TIN         |     41 |          184
 Brand#21   | PROMO POLISHED TIN        |     41 |          184
 Brand#21   | SMALL BRUSHED BRASS       |     41 |          184
 Brand#21   | SMALL BRUSHED STEEL       |     45 |          184
 Brand#21   | SMALL BRUSHED TIN         |     43 |          184
 Brand#21   | SMALL BURNISHED NICKEL    |     43 |          184
 Brand#21   | SMALL PLATED TIN          |     45 |          184
 Brand#21   | SMALL POLISHED TIN        |     38 |          184
 Brand#21   | STANDARD PLATED TIN       |     38 |          184
 Brand#22   | ECONOMY BURNISHED COPPER  |     38 |          184
 Brand#22   | ECONOMY PLATED NICKEL     |     38 |          184
 Brand#22   | ECONOMY POLISHED COPPER   |     28 |          184
 Brand#22   | LARGE BURNISHED STEEL     |      8 |          184
 Brand#22   | LARGE POLISHED TIN        |     12 |          184
 Brand#22   | PROMO ANODIZED STEEL      |      8 |          184
 Brand#22   | PROMO PLATED STEEL        |     45 |          184
 Brand#22   | PROMO PLATED TIN          |     38 |          184
 Brand#22   | PROMO POLISHED TIN        |     45 |          184
 Brand#22   | SMALL BRUSHED BRASS       |     12 |          184
 Brand#23   | ECONOMY BURNISHED STEEL   |      8 |          184
 Brand#23   | ECONOMY POLISHED TIN      |     43 |          184
 Brand#23   | LARGE BURNISHED COPPER    |     38 |          184
 Brand#23   | LARGE POLISHED BRASS      |     43 |          184
 Brand#23   | MEDIUM ANODIZED TIN       |     12 |          184
 Brand#23   | PROMO PLATED STEEL        |     12 |          184
 Brand#23   | PROMO POLISHED COPPER     |     28 |          184
 Brand#23   | SMALL ANODIZED COPPER     |     12 |          184
 Brand#24   | ECONOMY ANODIZED BRASS    |     30 |          184
 Brand#24   | ECONOMY BRUSHED STEEL     |     41 |          184
 Brand#24   | LARGE ANODIZED STEEL      |     12 |          184
 Brand#24   | LARGE BRUSHED COPPER      |     41 |          184
 Brand#24   | LARGE PLATED TIN          |     30 |          184
 Brand#24   | MEDIUM ANODIZED BRASS     |     30 |          184
 Brand#24   | MEDIUM BURNISHED NICKEL   |     30 |          184
 Brand#24   | MEDIUM POLISHED BRASS     |     45 |          184
 Brand#24   | PROMO POLISHED BRASS      |     28 |          184
 Brand#24   | STANDARD BURNISHED BRASS  |     28 |          184
 Brand#25   | ECONOMY BRUSHED COPPER    |     43 |          184
 Brand#25   | LARGE ANODIZED STEEL      |     12 |          184
 Brand#25   | LARGE BURNISHED NICKEL    |     41 |          184
 Brand#25   | LARGE PLATED BRASS        |     38 |          184
 Brand#25   | MEDIUM BRUSHED COPPER     |     45 |          184
 Brand#25   | MEDIUM BURNISHED COPPER   |     41 |          184
 Brand#25   | MEDIUM BURNISHED STEEL    |     12 |          184
 Brand#25   | SMALL ANODIZED TIN        |     38 |          184
 Brand#25   | SMALL BURNISHED STEEL     |     12 |          184
 Brand#25   | STANDARD BURNISHED COPPER |     41 |          184
 Brand#31   | ECONOMY ANODIZED COPPER   |      8 |          184
 Brand#31   | ECONOMY BURNISHED COPPER  |     45 |          184
 Brand#31   | ECONOMY POLISHED TIN      |     43 |          184
 Brand#31   | PROMO BURNISHED STEEL     |     43 |          184
 Brand#31   | SMALL PLATED BRASS        |     28 |          184
 Brand#31   | STANDARD BRUSHED NICKEL   |     12 |          184
 Brand#32   | ECONOMY BRUSHED TIN       |     30 |          184
 Brand#32   | LARGE ANODIZED NICKEL     |     45 |          184
 Brand#32   | LARGE BRUSHED TIN         |      8 |          184
 Brand#32   | LARGE BURNISHED TIN       |     45 |          184
 Brand#32   | LARGE PLATED TIN          |     45 |          184
 Brand#32   | MEDIUM PLATED COPPER      |     28 |          184
 Brand#32   | MEDIUM POLISHED NICKEL    |     30 |          184
 Brand#32   | PROMO ANODIZED BRASS      |     28 |          184
 Brand#32   | PROMO POLISHED STEEL      |     28 |          184
 Brand#32   | STANDARD BRUSHED BRASS    |     30 |          184
 Brand#33   | ECONOMY PLATED NICKEL     |     38 |          184
 Brand#33   | PROMO BRUSHED COPPER      |     38 |          184
 Brand#33   | SMALL ANODIZED NICKEL     |     45 |          184
 Brand#33   | SMALL PLATED BRASS        |     30 |          184
 Brand#33   | SMALL PLATED NICKEL       |     28 |          184
 Brand#33   | SMALL POLISHED BRASS      |     38 |          184
 Brand#33   | SMALL POLISHED NICKEL     |     12 |          184
 Brand#33   | STANDARD ANODIZED COPPER  |     12 |          184
 Brand#34   | ECONOMY POLISHED TIN      |     43 |          184
 Brand#34   | LARGE ANODIZED TIN        |     12 |          184
 Brand#34   | PROMO BURNISHED NICKEL    |     38 |          184
 Brand#34   | PROMO PLATED BRASS        |     28 |          184
 Brand#34   | SMALL BRUSHED NICKEL      |     28 |          184
 Brand#35   | ECONOMY POLISHED COPPER   |     41 |          184
 Brand#35   | LARGE BRUSHED BRASS       |     43 |          184
 Brand#35   | LARGE BRUSHED STEEL       |     41 |          184
 Brand#35   | MEDIUM BURNISHED COPPER   |     12 |          184
 Brand#35   | PROMO BRUSHED NICKEL      |      8 |          184
 Brand#35   | STANDARD PLATED NICKEL    |     30 |          184
 Brand#41   | ECONOMY BURNISHED STEEL   |     28 |          184
